NAME,OUTLET TYPE,STREET ADDRESS,PHONE NUMBER,PAYMENTS ACCEPTED,FARE MEDIA AVAILABLE,LAT,LON,CITY,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
CVS Store 2903,Ventra Retail Location,400 Ogden Ave.,,Varies,Varies,41.809929,-87.9958866,Downers Grove,"{'latitude': '41.80957428000045', 'longitude': '-87.99537961599964', 'human_address': '{""address"": ""400 Ogden Ave"", ""city"": ""Downers Grove"", ""state"": """", ""zip"": ""60515""}'}",,,3116,,,
CVS - Store # 2934,Food Store,208 W. Washington Street,312-201-5920,Varies,Purchase Transit Cards and Passes.,41.883211,-87.634157,Chicago,"{'latitude': '41.88326023600047', 'longitude': '-87.63420035499968', 'human_address': '{""address"": ""208 Washington Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60606""}'}",46,38,14914,92,36,22
CVS Store 2934,Ventra Retail Location,208 W. Washington St.,,Varies,Varies,41.883555,-87.634203,Chicago,"{'latitude': '41.88326023600047', 'longitude': '-87.63420035499968', 'human_address': '{""address"": ""208 Washington St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60606""}'}",46,38,14914,92,36,22
CVS - Store # 2935,Food Store,8712 S. Stony Island Avenue,773-933-9200,Varies,Purchase Transit Cards and Passes.,41.736483,-87.585637,Chicago,"{'latitude': '41.73660960300049', 'longitude': '-87.58566784599964', 'human_address': '{""address"": ""8712 Stony Island Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}'}",61,44,21202,490,35,9
CVS Store 2935,Ventra Retail Location,8712 South Stony Island Ave.,,Varies,Varies,41.7364864,-87.5858127,Chicago,"{'latitude': '41.73660960300049', 'longitude': '-87.58566784599964', 'human_address': '{""address"": ""8712 Stony Island Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60617""}'}",61,44,21202,490,35,9
CVS Store 2936,Ventra Retail Location,809 Plainfield Rd. ,,Varies,Varies,41.538747,-88.102222,Joliet,"{'latitude': '41.53829617100047', 'longitude': '-88.10206621899965', 'human_address': '{""address"": ""809 Plainfield Rd"", ""city"": ""Joliet"", ""state"": """", ""zip"": ""60435""}'}",,,9701,,,
CVS - Store # 2942,Food Store,401 W. Armitage Avenue,312-337-9385,Varies,Purchase Transit Cards and Passes.,41.918321,-87.638876,Chicago,"{'latitude': '41.91830114300046', 'longitude': '-87.63915055999968', 'human_address': '{""address"": ""401 Armitage Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}'}",16,68,21190,208,34,51
CVS Store 2942,Ventra Retail Location,401 W. Armitage Ave.,,Varies,Varies,41.918132,-87.6391558,Chicago,"{'latitude': '41.91830114300046', 'longitude': '-87.63915055999968', 'human_address': '{""address"": ""401 Armitage Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60614""}'}",16,68,21190,208,34,51
CVS - Store # 2981,Food Store,1201 N. State Street,312-640-2842,Varies,Purchase Transit Cards and Passes.,41.86733,-87.627419,Chicago,"{'latitude': '41.62994719900047', 'longitude': '-87.55433023499967', 'human_address': '{""address"": ""1201 State Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}'}",,,26890,,,
CVS Store 2981,Ventra Retail Location,1201 N. State St.,,Varies,Varies,41.9037142,-87.6285539,Chicago,"{'latitude': '41.90406008600047', 'longitude': '-87.62870051199968', 'human_address': '{""address"": ""1201 State St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60610""}'}",54,37,14926,17,11,22
CVS Store 3110,Ventra Retail Location,1002 S. Busse Rd.,,Varies,Varies,42.0480796,-87.960259,Mount Prospect,"{'latitude': '42.048094379000474', 'longitude': '-87.96028128699965', 'human_address': '{""address"": ""1002 Busse Rd"", ""city"": ""Mount Prospect"", ""state"": """", ""zip"": ""60056""}'}",,,17395,,,
CVS - Store #3163,Food Store,345 Madison,708-386-2157,Varies,Purchase Transit Cards and Passes.,41.881918,-87.636584,Chicago,"{'latitude': '41.881833223000456', 'longitude': '-87.63667653899967', 'human_address': '{""address"": ""345 Madison"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60606""}'}",46,38,14914,92,36,48
CVS Store 3163,Ventra Retail Location,345 Madison St.,,Varies,Varies,41.879618,-87.784232,Oak Park,"{'latitude': '41.87990960600047', 'longitude': '-87.78364992599967', 'human_address': '{""address"": ""345 Madison St"", ""city"": ""Oak Park"", ""state"": """", ""zip"": ""60302""}'}",,,26615,,,
CVS Store 3170,Ventra Retail Location,6417 W. Higgins Ave.,,Varies,Varies,41.9764957,-87.7885177,Chicago,"{'latitude': '41.976463597000475', 'longitude': '-87.78850113099969', 'human_address': '{""address"": ""6417 Higgins Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60656""}'}",31,36,4448,699,50,34
CVS Store 3256,Ventra Retail Location,12720 Archer Rd.,,Varies,Varies,41.65658,-87.974453,Lemont,"{'latitude': '41.656547041000465', 'longitude': '-87.9736433389997', 'human_address': '{""address"": ""12720 Archer Rd"", ""city"": ""Lemont"", ""state"": """", ""zip"": ""60439""}'}",,,9707,,,
CVS Store 3603,Ventra Retail Location,16701 S. Harlem Ave.,,Varies,Varies,41.5875773,-87.7935245,Tinley Park,"{'latitude': '41.58713058000046', 'longitude': '-87.79356100799964', 'human_address': '{""address"": ""16701 Harlem Ave"", ""city"": ""Tinley Park"", ""state"": """", ""zip"": ""60477""}'}",,,2713,,,
CVS Store 3665 ,Ventra Retail Location,1299 East Ogden Ave.,,Varies,Varies,41.7959198,-88.122608,Naperville,"{'latitude': '41.78070836000046', 'longitude': '-88.17940764999969', 'human_address': '{""address"": ""1299 Ogden Ave"", ""city"": ""Naperville"", ""state"": """", ""zip"": ""60563""}'}",,,6920,,,
CVS - Store # 3674,Food Store,105 S. Wabash Avenue,312-244-1520,Varies,Purchase Transit Cards and Passes.,41.880635,-87.626167,Chicago,"{'latitude': '41.8806480930005', 'longitude': '-87.62609453399966', 'human_address': '{""address"": ""105 Wabash Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60603""}'}",34,38,14311,367,36,22
CVS Store 3674,Ventra Retail Location,105 S. Wabash Ave.,,Varies,Varies,41.8806489,-87.6261243,Chicago,"{'latitude': '41.8806480930005', 'longitude': '-87.62609453399966', 'human_address': '{""address"": ""105 Wabash Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60603""}'}",34,38,14311,367,36,22
CVS - Store # 3690,Food Store,1714 N. Sheffield Avenue,312-640-5160,Varies,Purchase Transit Cards and Passes.,41.912058,-87.653152,Chicago,"{'latitude': '41.91251092400046', 'longitude': '-87.65316000899969', 'human_address': '{""address"": ""1714 Sheffield Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}'}",16,68,21190,168,11,16
CVS Store 3690,Ventra Retail Location,1714 N. Sheffield Ave.,,Varies,Varies,41.9109509,-87.6532957,Chicago,"{'latitude': '41.91251092400046', 'longitude': '-87.65316000899969', 'human_address': '{""address"": ""1714 Sheffield Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60614""}'}",16,68,21190,168,11,16
CVS - Store # 3742,Food Store,121 W. Kinzie Street,312-970-2880,Varies,Purchase Transit Cards and Passes.,41.889197,-87.632012,Chicago,"{'latitude': '41.88917322900045', 'longitude': '-87.63189924699964', 'human_address': '{""address"": ""121 Kinzie Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60654""}'}",55,37,4446,670,36,22
CVS Store 3742,Ventra Retail Location,121 W. Kinzie St.,,Varies,Varies,41.8890714,-87.6317748,Chicago,"{'latitude': '41.88898263700048', 'longitude': '-87.63694571099967', 'human_address': '{""address"": ""121 Kinzie St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60610""}'}",55,37,4446,652,36,22
CVS Store 3790,Ventra Retail Location,1305 Randall Rd.,,Varies,Varies,42.2049639,-88.335745,Crystal Lake,"{'latitude': '42.20457417500046', 'longitude': '-88.33649318299967', 'human_address': '{""address"": ""1305 Randall Rd"", ""city"": ""Crystal Lake"", ""state"": """", ""zip"": ""60014""}'}",,,4580,,,
CVS Store 3872,Ventra Retail Location,39161 Sheridan Rd,,Varies,Varies,42.430427,-87.824958,Beach Park ,"{'latitude': '42.429971511000474', 'longitude': '-87.82566718899966', 'human_address': '{""address"": ""39161 Sheridan Rd"", ""city"": ""Beach Park"", ""state"": """", ""zip"": ""60099""}'}",,,9873,,,
CVS Store 3889,Ventra Retail Location,7929 North Ave.,,Varies,Varies,41.908278,-87.823193,River Forest,"{'latitude': '41.90851404500046', 'longitude': '-87.82313542199967', 'human_address': '{""address"": ""7929 North Ave"", ""city"": ""River Forest"", ""state"": """", ""zip"": ""60305""}'}",,,26619,,,
CVS Store 3901,Ventra Retail Location,1711 Sherman Avenue,,Varies,Varies,42.0489729,-87.681409,Evanston,"{'latitude': '42.04872442700048', 'longitude': '-87.68180091899967', 'human_address': '{""address"": ""1711 Sherman Avenue"", ""city"": ""Evanston"", ""state"": """", ""zip"": ""60201""}'}",,,26293,,,
CVS - Store # 4061,Food Store,520 S. State Street,312-697-0021,Varies,Purchase Transit Cards and Passes.,41.875247,-87.62762,Chicago,"{'latitude': '41.875220654000486', 'longitude': '-87.62765785999966', 'human_address': '{""address"": ""520 State Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}'}",35,38,14913,92,10,48
CVS Store 4061,Ventra Retail Location,520 S State Street,,Varies,Varies,41.8752649,-87.6279847,Chicago,"{'latitude': '41.875220654000486', 'longitude': '-87.62765785999966', 'human_address': '{""address"": ""520 State Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60605""}'}",35,38,14913,92,10,48
CVS Store 4094,Ventra Retail Location,3146 West Madison,,Varies,Varies,41.8809959,-87.7050897,Chicago,"{'latitude': '41.88001266600048', 'longitude': '-87.68631822699967', 'human_address': '{""address"": ""3146 Madison"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60612""}'}",28,29,21184,766,46,48
CVS - Store # 4189,Food Store,2828 N. Clark,773-525-1377,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.932915,-87.6451,Chicago,"{'latitude': '41.93995201700045', 'longitude': '-87.65243587399965', 'human_address': '{""address"": ""2828 Clark"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60657""}'}",22,57,4449,731,25,38
CVS Store 4189,Ventra Retail Location,2828 North Clark St,,Varies,Varies,41.933588,-87.646419,Chicago,"{'latitude': '41.93354467500046', 'longitude': '-87.64553926899964', 'human_address': '{""address"": ""2828 Clark St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60657""}'}",22,57,4449,684,25,38
CVS - Store # 4262,Food Store,2211 S. Eola Road,630-499-4390,Varies,Purchase Transit Cards and Passes.,41.757686,-88.242915,Aurora,"{'latitude': '41.76663429300049', 'longitude': '-88.24273563199966', 'human_address': '{""address"": ""2211 Eola Road"", ""city"": ""Aurora"", ""state"": ""IL"", ""zip"": ""60504""}'}",,,2734,,,
CVS Store 4262,Ventra Retail Location,2211 S Eola Road,,Varies,Varies,41.714543,-88.255195,Chicago,"{'latitude': '41.714703744000474', 'longitude': '-88.25458381999965', 'human_address': '{""address"": ""2211 Eola Road"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60503""}'}",,,2736,,,
CVS Store 4269,Ventra Retail Location,765 E. State St. ,,Varies,Varies,41.8875177,-88.2894767,Geneva,"{'latitude': '41.88870696700047', 'longitude': '-88.31366902299965', 'human_address': '{""address"": ""765 State St"", ""city"": ""Geneva"", ""state"": """", ""zip"": ""60134""}'}",,,15829,,,
CVS Store 4396,Ventra Retail Location,2648 Dempster Street,,Varies,Varies,42.0399149,-87.8579128,Park Ridge,"{'latitude': '42.03943021900045', 'longitude': '-87.85785029799968', 'human_address': '{""address"": ""2648 Dempster Street"", ""city"": ""Park Ridge"", ""state"": """", ""zip"": ""60068""}'}",,,16183,,,
CVS Store 4487,Ventra Retail Location,8625 S. Harlem Ave.,,Varies,Varies,41.7349058,-87.7991364,Bridgeview,"{'latitude': '41.734828467000455', 'longitude': '-87.79912496499969', 'human_address': '{""address"": ""8625 Harlem Ave"", ""city"": ""Bridgeview"", ""state"": """", ""zip"": ""60455""}'}",,,10411,,,
CVS Store 4581,Ventra Retail Location,7139 N Milwaukee Ave,,Varies,Varies,42.011543,-87.800417,Niles,"{'latitude': '42.0108709000005', 'longitude': '-87.80030070699968', 'human_address': '{""address"": ""7139 Milwaukee Ave"", ""city"": ""Niles"", ""state"": """", ""zip"": ""60714""}'}",,,4456,,,
CVS - Store # 4688,Food Store,745 W. 103rd Street,773-233-3942,Varies,Purchase Transit Cards and Passes.,41.706924,-87.642183,Chicago,"{'latitude': '41.70690860200045', 'longitude': '-87.64191718299969', 'human_address': '{""address"": ""745 103rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60628""}'}",19,45,21861,525,22,45
CVS Store 4688,Ventra Retail Location,745 W. 103rd Street,773-233-3942,Varies,Varies,41.706655,-87.642376,Chicago,"{'latitude': '41.70690860200045', 'longitude': '-87.64191718299969', 'human_address': '{""address"": ""745 103rd Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60628""}'}",19,45,21861,525,22,45
CVS - Store # 4778,Food Store,101 Asbury Avenue,847-905-3300,Varies,Purchase Transit Cards and Passes.,42.019556,-87.690169,Evanston,"{'latitude': '42.01987022500049', 'longitude': '-87.69016094799969', 'human_address': '{""address"": ""101 Asbury Avenue"", ""city"": ""Evanston"", ""state"": ""IL"", ""zip"": ""60202""}'}",,,26609,,,
CVS Store 4778,Ventra Retail Location,101 Asbury Ave.,,Varies,Varies,42.019765,-87.689596,Evanston,"{'latitude': '42.01987022500049', 'longitude': '-87.69016094799969', 'human_address': '{""address"": ""101 Asbury Ave"", ""city"": ""Evanston"", ""state"": """", ""zip"": ""60202""}'}",,,26609,,,
CVS - Store # 4781,Food Store,205 N. Michigan Avenue,312-938-4090,Varies,Purchase Transit Cards and Passes.,41.885901,-87.624519,Chicago,"{'latitude': '41.88589352700046', 'longitude': '-87.62448563299967', 'human_address': '{""address"": ""205 Michigan Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60601""}'}",42,38,14309,580,36,22
CVS Store 4781,Ventra Retail Location,205 N. Michigan Ave.,,Varies,Varies,41.8859774,-87.6239724,Chicago,"{'latitude': '41.88589352700046', 'longitude': '-87.62448563299967', 'human_address': '{""address"": ""205 Michigan Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60601""}'}",42,38,14309,580,36,22
CVS Store 4787,Ventra Retail Location,1539 Clavey Rd.,,Varies,Varies,42.160202,-87.807796,Highland Park,"{'latitude': '42.15983911800049', 'longitude': '-87.80765111599965', 'human_address': '{""address"": ""1539 Clavey Rd"", ""city"": ""Highland Park"", ""state"": """", ""zip"": ""60035""}'}",,,16635,,,
CVS - Store # 4793,Food Store,1211 W. Roosevelt Road,312-733-0147,Varies,Purchase Transit Cards and Passes.,41.86699,-87.657134,Chicago,"{'latitude': '41.86694046100047', 'longitude': '-87.65719069299968', 'human_address': '{""address"": ""1211 Roosevelt Road"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60608""}'}",43,29,14920,96,26,48
CVS Store 4793,Ventra Retail Location,1211 W. Roosevelt Rd.,,Varies,Varies,41.8668191,-87.6572185,Chicago,"{'latitude': '41.86694046100047', 'longitude': '-87.65719069299968', 'human_address': '{""address"": ""1211 Roosevelt Rd"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60608""}'}",43,29,14920,96,26,48
CVS Store 4977,Ventra Retail Location,1211 W. Roosevelt Rd.,,Varies,Varies,41.8668191,-87.6572185,Chicago,"{'latitude': '41.86694046100047', 'longitude': '-87.65719069299968', 'human_address': '{""address"": ""1211 Roosevelt Rd"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60608""}'}",43,29,14920,96,26,48
CVS Store 4978,Ventra Retail Location,14701 S. Pulaski Rd.,,Varies,Varies,41.6254397,-87.7165563,Midlothian,"{'latitude': '41.62518009600046', 'longitude': '-87.71768090899968', 'human_address': '{""address"": ""14701 Pulaski Rd"", ""city"": ""Midlothian"", ""state"": """", ""zip"": ""60445""}'}",,,9719,,,
CVS - Store # 4979,Food Store,7855 S. Western Avenue,773-436-6000,Varies,Purchase Transit Cards and Passes.,41.750308,-87.682854,Chicago,"{'latitude': '41.750702840000486', 'longitude': '-87.68282878599967', 'human_address': '{""address"": ""7855 Western Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}'}",59,69,21554,498,30,6
CVS Store 4979,Ventra Retail Location,7855 S. Western Ave.,,Varies,Varies,41.750407,-87.682332,Chicago,"{'latitude': '41.750702840000486', 'longitude': '-87.68282878599967', 'human_address': '{""address"": ""7855 Western Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60620""}'}",59,69,21554,498,30,6
CVS Store 4995,Ventra Retail Location,700 W. Irving Park Road,,Varies,Varies,41.9604761,-87.9497229,Bensenville,"{'latitude': '41.96093098200049', 'longitude': '-87.94915023999965', 'human_address': '{""address"": ""700 Irving Park Road"", ""city"": ""Bensenville"", ""state"": """", ""zip"": ""60106""}'}",,,10505,,,
CVS - Store # 5001,Food Store,3033 N. Broadway Street,773-883-6140,Varies,Purchase Transit Cards and Passes.,41.937484,-87.644314,Chicago,"{'latitude': '41.9374002240005', 'longitude': '-87.64429089199967', 'human_address': '{""address"": ""3033 Broadway Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60657""}'}",22,57,4449,683,25,38
CVS Store 5001,Ventra Retail Location,3033 N. Broadway St.,,Varies,Varies,41.9375928,-87.6441444,Chicago,"{'latitude': '41.9374002240005', 'longitude': '-87.64429089199967', 'human_address': '{""address"": ""3033 Broadway St"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60657""}'}",22,57,4449,683,25,38
CVS Store 520,Ventra Retail Location,7179 N. Lincoln Ave.,,Varies,Varies,41.714543,-88.255195,Lincolnwood,"{'latitude': '42.01091443200045', 'longitude': '-87.73813797999969', 'human_address': '{""address"": ""7179 Lincoln Ave"", ""city"": ""Lincolnwood"", ""state"": """", ""zip"": ""60712""}'}",,,4455,,,
CVS Store 5213,Ventra Retail Location,8911 Ogden Ave.,,Varies,Varies,41.81633,-87.844591,Brookfield,"{'latitude': '41.81660494300047', 'longitude': '-87.84455566199966', 'human_address': '{""address"": ""8911 Ogden Ave"", ""city"": ""Brookfield"", ""state"": """", ""zip"": ""60513""}'}",,,3112,,,
CVS - Store # 5394,Food Store,1200 N. Ashland Avenue,773-342-5917,Varies,Purchase Transit Cards and Passes.,41.90338,-87.667496,Chicago,"{'latitude': '41.90362106600048', 'longitude': '-87.66751053399969', 'human_address': '{""address"": ""1200 Ashland Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60622""}'}",4,25,21560,481,41,24
